Timestamp,Open,High,Low,Close,Volume
1738699200000,98859.78000000,99444.02000000,97965.63000000,98652.18000000,3369.18259000
1738702800000,98652.18000000,98673.86000000,96422.00000000,96514.47000000,2950.33720000
1738706400000,96514.47000000,97967.40000000,96150.00000000,97691.20000000,2046.93005000
1738710000000,97691.20000000,98224.97000000,97473.32000000,97763.13000000,998.97740000
1738713600000,97763.14000000,98390.70000000,97711.70000000,98274.01000000,760.72898000
1738717200000,98274.01000000,98930.44000000,97662.18000000,97849.82000000,1269.69391000
1738720800000,97849.81000000,98192.00000000,97131.43000000,97993.99000000,1357.78340000
1738724400000,97994.00000000,98324.16000000,97771.82000000,98040.00000000,651.17813000
1738728000000,98040.01000000,98332.41000000,97916.02000000,98046.00000000,624.88451000
1738731600000,98045.99000000,98300.00000000,97681.53000000,98138.40000000,775.46553000
1738735200000,98138.40000000,98222.00000000,97559.12000000,97652.00000000,913.99827000
1738738800000,97652.00000000,97984.53000000,97352.77000000,97864.43000000,919.15325000
1738742400000,97864.43000000,98038.00000000,97572.00000000,97634.24000000,516.01346000
1738746000000,97634.25000000,97970.61000000,97257.05000000,97405.61000000,787.76544000
1738749600000,97405.61000000,98040.71000000,97348.30000000,97734.96000000,916.77973000
1738753200000,97734.97000000,98256.00000000,97708.00000000,98198.00000000,908.03831000
1738756800000,98198.00000000,98710.38000000,97992.00000000,98057.61000000,1291.30146000
1738760400000,98057.62000000,98683.82000000,97941.60000000,98570.01000000,801.11162000
1738764000000,98570.00000000,99149.00000000,98121.81000000,98292.27000000,1394.10911000
1738767600000,98292.27000000,98550.00000000,97734.69000000,98116.24000000,1705.48267000
1738771200000,98116.24000000,98277.02000000,97326.99000000,97974.01000000,1327.04092000
1738774800000,97974.01000000,98256.36000000,97349.98000000,97550.74000000,1048.82805000
1738778400000,97550.12000000,97700.00000000,96517.22000000,96723.66000000,1407.67838000
1738782000000,96723.66000000,97519.54000000,96500.00000000,97370.00000000,1038.45413000
1738785600000,97370.00000000,97706.37000000,96870.39000000,97323.39000000,1258.92036000
1738789200000,97323.40000000,97532.61000000,96769.23000000,96904.11000000,1234.05224000
1738792800000,96904.11000000,97047.89000000,96241.12000000,96445.63000000,2445.99875000
1738796400000,96445.64000000,96853.57000000,96155.00000000,96612.43000000,878.84383000
1738800000000,96612.44000000,96999.26000000,96430.78000000,96826.96000000,983.47440000
1738803600000,96826.97000000,97218.84000000,96639.65000000,97159.68000000,631.64258000
1738807200000,97159.69000000,97458.02000000,97103.47000000,97364.08000000,505.10172000
1738810800000,97364.09000000,97493.07000000,97073.36000000,97355.67000000,431.93324000
1738814400000,97355.66000000,97860.85000000,97273.71000000,97617.01000000,450.85205000
1738818000000,97617.02000000,97885.99000000,97600.00000000,97831.47000000,382.19163000
1738821600000,97831.47000000,98436.61000000,97704.00000000,98386.89000000,681.94765000
1738825200000,98386.90000000,98386.90000000,98012.73000000,98195.61000000,560.46930000
1738828800000,98195.60000000,98321.84000000,97910.01000000,98128.43000000,415.07048000
1738832400000,98128.42000000,98725.16000000,98110.70000000,98614.41000000,732.24998000
1738836000000,98614.40000000,99040.00000000,98614.40000000,99013.30000000,796.00614000
1738839600000,99013.30000000,99120.00000000,98405.00000000,98877.99000000,786.10715000
1738843200000,98877.99000000,99040.09000000,98283.45000000,98346.09000000,860.66993000
1738846800000,98346.09000000,98783.40000000,98166.70000000,98604.50000000,908.47146000
1738850400000,98604.50000000,98924.09000000,97795.76000000,97835.98000000,1875.16497000
1738854000000,97835.98000000,98064.34000000,96930.17000000,97333.09000000,2557.26573000
