Timestamp,Open,High,Low,Close,Volume
1502942400000,4261.48000000,4280.56000000,4261.48000000,4261.48000000,2.18906100
1502943300000,4261.48000000,4270.41000000,4261.32000000,4261.45000000,9.11986500
1502944200000,4280.00000000,4310.07000000,4267.99000000,4310.07000000,21.92355200
1502945100000,4310.07000000,4313.62000000,4291.37000000,4308.83000000,13.94853100
1502946000000,4308.83000000,4328.69000000,4304.31000000,4304.31000000,5.10115300
1502946900000,4320.00000000,4320.00000000,4312.14000000,4320.00000000,15.94749500
1502947800000,4320.00000000,4320.00000000,4291.37000000,4291.37000000,2.15545300
1502948700000,4297.04000000,4315.32000000,4297.04000000,4315.32000000,0.03081500
1502949600000,4330.29000000,4330.29000000,4318.39000000,4330.00000000,0.06536400
1502950500000,4309.37000000,4330.29000000,4309.37000000,4311.02000000,3.50091300
1502951400000,4328.65000000,4345.45000000,4319.83000000,4345.45000000,3.49417600
1502952300000,4345.45000000,4345.45000000,4324.35000000,4324.35000000,0.16923800
1502953200000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00154100
1502954100000,4291.38000000,4291.38000000,4291.38000000,4291.38000000,0.03891800
1502955000000,4291.39000000,4300.00000000,4291.39000000,4300.00000000,0.71890100
1502955900000,4287.41000000,4349.99000000,4287.41000000,4349.99000000,3.68388900
1502956800000,4333.32000000,4377.85000000,4333.32000000,4360.71000000,0.76641700
1502957700000,4360.71000000,4360.71000000,4360.70000000,4360.70000000,0.07584300
1502958600000,4360.70000000,4360.70000000,4360.00000000,4360.69000000,0.09926200
1502959500000,4360.70000000,4360.70000000,4360.69000000,4360.69000000,0.03128500
1502960400000,4360.00000000,4360.00000000,4360.00000000,4360.00000000,0.00629600
1502961300000,4360.00000000,4360.00000000,4360.00000000,4360.00000000,2.28870500
1502962200000,4360.00000000,4445.78000000,4360.00000000,4436.51000000,8.41080000
1502963100000,4444.00000000,4444.00000000,4444.00000000,4444.00000000,0.05782200
1502964000000,4441.10000000,4441.10000000,4399.81000000,4400.00000000,4.65968000
1502964900000,4400.00000000,4443.00000000,4400.00000000,4440.00000000,0.61465100
1502965800000,4400.00000000,4419.00000000,4400.00000000,4415.00000000,2.07823500
1502966700000,4419.00000000,4470.00000000,4419.00000000,4460.00000000,17.51283300
1502967600000,4460.00000000,4474.80000000,4454.72000000,4474.80000000,16.08454400
1502968500000,4474.80000000,4485.39000000,4465.06000000,4485.39000000,8.84478500
1502969400000,4485.39000000,4485.39000000,4459.96000000,4469.93000000,0.58308200
1502970300000,4469.93000000,4469.93000000,4427.30000000,4427.30000000,1.50564200
1502971200000,4436.06000000,4449.56000000,4436.06000000,4441.87000000,11.17415800
1502972100000,4441.87000000,4441.87000000,4418.12000000,4418.12000000,9.92138900
1502973000000,4417.00000000,4431.13000000,4411.01000000,4431.13000000,1.08987700
1502973900000,4430.00000000,4431.13000000,4411.00000000,4411.00000000,0.84697400
1502974800000,4411.00000000,4445.88000000,4411.00000000,4445.88000000,1.25894300
1502975700000,4430.43000000,4440.00000000,4422.60000000,4440.00000000,2.45937500
1502976600000,4435.12000000,4445.00000000,4425.21000000,4445.00000000,7.50464000
1502977500000,4432.07000000,4459.00000000,4425.60000000,4459.00000000,20.08947800
1502978400000,4459.00000000,4460.00000000,4435.93000000,4452.71000000,17.33846500
1502979300000,4452.71000000,4469.46000000,4437.35000000,4467.81000000,4.31034400
1502980200000,4467.81000000,4485.39000000,4452.57000000,4477.53000000,9.85538200
1502981100000,4477.53000000,4477.53000000,4453.26000000,4470.82000000,20.23170600
1502982000000,4470.82000000,4470.82000000,4453.67000000,4460.00000000,9.80288900
1502982900000,4460.00000000,4470.82000000,4412.10000000,4432.20000000,12.79195000
1502983800000,4432.20000000,4444.90000000,4374.04000000,4396.47000000,25.40131600
1502984700000,4392.95000000,4425.83000000,4333.42000000,4352.34000000,20.48511500
1502985600000,4352.33000000,4354.35000000,4255.30000000,4307.17000000,34.17755300
1502986500000,4307.17000000,4336.69000000,4265.87000000,4290.17000000,19.03239500
1502987400000,4290.17000000,4337.29000000,4290.17000000,4300.29000000,8.11584100
1502988300000,4300.29000000,4354.18000000,4300.29000000,4354.18000000,6.13300200
1502989200000,4354.18000000,4354.84000000,4326.99000000,4341.31000000,12.10632900
1502990100000,4323.23000000,4354.84000000,4301.50000000,4335.28000000,9.29516700
1502991000000,4335.28000000,4354.84000000,4328.15000000,4328.15000000,7.04375200
1502991900000,4315.11000000,4328.15000000,4235.45000000,4289.24000000,31.21966400
1502992800000,4289.24000000,4289.24000000,4218.68000000,4282.43000000,16.31199500
1502993700000,4282.43000000,4302.45000000,4273.03000000,4287.69000000,8.63420000
1502994600000,4287.69000000,4302.45000000,4237.85000000,4237.85000000,11.59711400
1502995500000,4237.85000000,4267.01000000,4222.97000000,4256.97000000,14.73185400
1502996400000,4241.91000000,4284.27000000,4200.74000000,4281.87000000,21.91713100
1502997300000,4281.87000000,4302.44000000,4247.38000000,4287.61000000,11.24881900
1502998200000,4287.61000000,4327.25000000,4287.61000000,4327.25000000,8.16440800
1502999100000,4327.25000000,4335.30000000,4325.23000000,4325.23000000,5.38049200
1503000000000,4307.56000000,4325.23000000,4261.00000000,4278.05000000,13.58417100
1503000900000,4278.05000000,4325.23000000,4273.16000000,4273.16000000,12.58140900
1503001800000,4258.56000000,4325.24000000,4258.56000000,4305.00000000,14.02827200
1503002700000,4305.00000000,4354.84000000,4305.00000000,4346.74000000,8.78162000
1503003600000,4346.74000000,4367.93000000,4315.85000000,4367.93000000,10.55611300
1503004500000,4346.73000000,4369.69000000,4335.98000000,4349.33000000,18.73655200
1503005400000,4349.33000000,4369.69000000,4322.65000000,4354.35000000,13.21082500
1503006300000,4354.03000000,4368.68000000,4309.23000000,4333.55000000,19.26954600
1503007200000,4333.55000000,4349.63000000,4322.39000000,4334.32000000,11.28059500
1503008100000,4325.24000000,4326.29000000,4310.00000000,4326.29000000,14.96057900
1503009000000,4326.28000000,4356.06000000,4319.11000000,4352.34000000,14.91267500
1503009900000,4335.00000000,4359.13000000,4327.52000000,4336.80000000,16.22229300
1503010800000,4313.39000000,4337.38000000,4300.00000000,4323.31000000,18.20141600
1503011700000,4337.38000000,4337.38000000,4318.68000000,4327.89000000,21.13583300
1503012600000,4327.89000000,4332.26000000,4314.13000000,4328.25000000,10.89935200
1503013500000,4325.82000000,4332.26000000,4280.82000000,4285.08000000,31.40866200
1503014400000,4285.08000000,4305.76000000,4267.78000000,4305.76000000,10.45848700
1503015300000,4309.08000000,4309.92000000,4285.85000000,4292.11000000,15.91298400
1503016200000,4292.11000000,4309.15000000,4286.01000000,4302.15000000,12.54252400
1503017100000,4282.51000000,4340.62000000,4228.76000000,4286.53000000,43.52147900
1503018000000,4269.36000000,4269.36000000,4200.00000000,4251.40000000,18.75922300
1503018900000,4216.81000000,4238.89000000,4134.61000000,4214.97000000,34.55395400
1503019800000,4214.97000000,4231.61000000,4200.60000000,4231.61000000,12.04290100
1503020700000,4231.61000000,4269.36000000,4231.61000000,4243.59000000,10.32880500
1503021600000,4251.95000000,4286.53000000,4234.00000000,4286.53000000,16.90403400
1503022500000,4286.53000000,4298.64000000,4255.88000000,4278.05000000,22.66792100
1503023400000,4278.05000000,4278.05000000,4242.75000000,4252.95000000,7.90403100
1503024300000,4252.95000000,4267.59000000,4244.79000000,4267.59000000,6.59535100
1503025200000,4244.77000000,4308.70000000,4244.77000000,4308.70000000,8.59993000
1503026100000,4308.70000000,4308.70000000,4244.77000000,4244.77000000,20.49309700
1503027000000,4244.77000000,4280.33000000,4234.00000000,4277.81000000,18.30122000
1503027900000,4277.81000000,4296.60000000,4269.07000000,4292.39000000,16.60710200
1503028800000,4292.39000000,4292.39000000,4252.01000000,4252.01000000,8.96490600
1503029700000,4252.01000000,4266.56000000,4234.43000000,4245.00000000,16.49006000
1503030600000,4245.00000000,4284.79000000,4234.67000000,4271.02000000,15.09108000
1503031500000,4292.39000000,4292.39000000,4271.02000000,4287.92000000,10.25146900
1503032400000,4287.92000000,4293.80000000,4250.04000000,4293.80000000,16.20666200
1503033300000,4278.06000000,4319.93000000,4278.06000000,4317.21000000,18.96386900
1503034200000,4317.21000000,4340.62000000,4289.33000000,4340.00000000,19.34389600
1503035100000,4294.50000000,4327.25000000,4274.16000000,4313.56000000,9.65485900
1503036000000,4313.56000000,4316.98000000,4262.32000000,4316.75000000,13.75016300
1503036900000,4316.75000000,4316.75000000,4262.32000000,4289.09000000,10.66176300
